epoch,train_loss,val_loss,val_acc,hidden_dim,learning_rate,num_epochs,batch_size,n_layers,model,input_dim,timestamp,n_samples
16,0.9053980469703674,0.8781479001045227,0.6287179487179487,256,0.0005,25,1024,2,bert,768,1670120961,6500
17,0.8982382535934448,0.8718768954277039,0.6276923076923077,256,0.0005,25,1024,2,bert,768,1670120961,6500
18,0.8881761789321899,0.8603523969650269,0.7087179487179487,256,0.0005,25,1024,2,bert,768,1670120961,6500
19,0.8754519701004029,0.8440732955932617,0.7138461538461538,256,0.0005,25,1024,2,bert,768,1670120961,6500
20,0.8637447834014893,0.8283900022506714,0.7476923076923077,256,0.0005,25,1024,2,bert,768,1670120961,6500
21,0.8538608908653259,0.8251449465751648,0.7117948717948718,256,0.0005,25,1024,2,bert,768,1670120961,6500
22,0.8420410394668579,0.8123767971992493,0.7323076923076923,256,0.0005,25,1024,2,bert,768,1670120961,6500
23,0.8350935220718384,0.8195920586585999,0.7312820512820513,256,0.0005,25,1024,2,bert,768,1670120961,6500
24,0.8358752608299256,0.7979000806808472,0.7569230769230769,256,0.0005,25,1024,2,bert,768,1670120961,6500
0,1.0866914987564087,1.069054901599884,0.4680739182692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
1,1.0505744695663453,1.06460702419281,0.4680739182692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
2,1.0471168279647827,1.0576883554458618,0.4680739182692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
3,1.0413501501083373,1.0576420426368713,0.4680739182692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
4,1.038608145713806,1.0577280521392822,0.4685621995192308,256,0.0005,25,1024,2,bert,768,1670121005,7000
5,1.0335928678512574,1.0545770525932312,0.45372596153846156,256,0.0005,25,1024,2,bert,768,1670121005,7000
6,1.0286991119384765,1.0518860220909119,0.45421424278846156,256,0.0005,25,1024,2,bert,768,1670121005,7000
7,1.020585799217224,1.0455664992332458,0.4895582932692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
8,1.0143666505813598,1.0382499694824219,0.5042067307692308,256,0.0005,25,1024,2,bert,768,1670121005,7000
9,1.0022237658500672,1.029204547405243,0.4910231370192308,256,0.0005,25,1024,2,bert,768,1670121005,7000
10,0.9872395873069764,1.0008583962917328,0.533203125,256,0.0005,25,1024,2,bert,768,1670121005,7000
11,0.9652797460556031,0.9683613777160645,0.6062199519230769,256,0.0005,25,1024,2,bert,768,1670121005,7000
12,0.9526104807853699,0.9622861444950104,0.6055438701923077,256,0.0005,25,1024,2,bert,768,1670121005,7000
13,0.9395922660827637,0.9625374674797058,0.6026141826923077,256,0.0005,25,1024,2,bert,768,1670121005,7000
14,0.9289938569068908,0.9389700889587402,0.6021259014423077,256,0.0005,25,1024,2,bert,768,1670121005,7000
15,0.9185659289360046,0.9344189167022705,0.6016376201923077,256,0.0005,25,1024,2,bert,768,1670121005,7000
16,0.9130869746208191,0.9039813578128815,0.6031024639423077,256,0.0005,25,1024,2,bert,768,1670121005,7000
17,0.9027284026145935,0.9312806129455566,0.5977313701923077,256,0.0005,25,1024,2,bert,768,1670121005,7000
18,0.9088468670845031,0.9145031273365021,0.5785006009615384,256,0.0005,25,1024,2,bert,768,1670121005,7000
19,0.8999381422996521,0.9101302623748779,0.5799654447115384,256,0.0005,25,1024,2,bert,768,1670121005,7000
20,0.8877998113632202,0.8924215734004974,0.6718374399038461,256,0.0005,25,1024,2,bert,768,1670121005,7000
21,0.8725746154785157,0.8523760139942169,0.7347130408653846,256,0.0005,25,1024,2,bert,768,1670121005,7000
22,0.8629541158676147,0.835081160068512,0.7515024038461539,256,0.0005,25,1024,2,bert,768,1670121005,7000
23,0.8543006777763367,0.8527987003326416,0.7361778846153846,256,0.0005,25,1024,2,bert,768,1670121005,7000
24,0.8498186349868775,0.8181877434253693,0.7549203725961539,256,0.0005,25,1024,2,bert,768,1670121005,7000
0,1.085724691549937,1.0576796531677246,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
1,1.0500247081120808,1.0546116828918457,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
2,1.0482176343599956,1.0507985949516296,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
3,1.05218901236852,1.046213448047638,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
4,1.0457579890886943,1.041256070137024,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
5,1.034153938293457,1.03311026096344,0.46788946472772275,256,0.0005,25,1024,2,bert,768,1670121055,7500
6,1.0279220740000408,1.0152069628238678,0.5244479037747525,256,0.0005,25,1024,2,bert,768,1670121055,7500
7,1.0070061683654785,0.9949083626270294,0.5190091274752475,256,0.0005,25,1024,2,bert,768,1670121055,7500
8,0.9855999251206716,0.9610149264335632,0.6056234529702971,256,0.0005,25,1024,2,bert,768,1670121055,7500
9,0.9583797752857208,0.9437596499919891,0.5691522277227723,256,0.0005,25,1024,2,bert,768,1670121055,7500
10,0.9496276080608368,0.9255798161029816,0.5912602490717822,256,0.0005,25,1024,2,bert,768,1670121055,7500
11,0.9283232887585958,0.9140532612800598,0.6095297029702971,256,0.0005,25,1024,2,bert,768,1670121055,7500
12,0.9092421929041544,0.9016617238521576,0.6532574644183169,256,0.0005,25,1024,2,bert,768,1670121055,7500
13,0.9122087756792704,0.8883717060089111,0.6675529857673268,256,0.0005,25,1024,2,bert,768,1670121055,7500
14,0.8865728179613749,0.8772503435611725,0.6822014232673268,256,0.0005,25,1024,2,bert,768,1670121055,7500
15,0.8762068251768748,0.8705587685108185,0.6787157719678218,256,0.0005,25,1024,2,bert,768,1670121055,7500
16,0.8710970282554626,0.8606732189655304,0.6871519183168318,256,0.0005,25,1024,2,bert,768,1670121055,7500
17,0.861809104681015,0.8643723726272583,0.6777392094678218,256,0.0005,25,1024,2,bert,768,1670121055,7500
18,0.8501895368099213,0.8480529487133026,0.7087716584158417,256,0.0005,25,1024,2,bert,768,1670121055,7500
19,0.8468026717503866,0.8542486727237701,0.6934995745668318,256,0.0005,25,1024,2,bert,768,1670121055,7500
20,0.8505521814028422,0.8529140651226044,0.7023563196163367,256,0.0005,25,1024,2,bert,768,1670121055,7500
21,0.8415100574493408,0.845943033695221,0.6983823870668318,256,0.0005,25,1024,2,bert,768,1670121055,7500
22,0.8378922343254089,0.8444271981716156,0.6919670482673268,256,0.0005,25,1024,2,bert,768,1670121055,7500
23,0.8444164494673411,0.8543024957180023,0.6895256420173268,256,0.0005,25,1024,2,bert,768,1670121055,7500
24,0.8310638864835104,0.850846529006958,0.6890373607673268,256,0.0005,25,1024,2,bert,768,1670121055,7500
0,1.0822547276814778,1.063479483127594,0.4505060369318182,256,0.0005,25,1024,2,bert,768,1670121096,8000
1,1.0525392095247905,1.0742227435112,0.4505060369318182,256,0.0005,25,1024,2,bert,768,1670121096,8000
2,1.0455604195594788,1.0583354234695435,0.4505060369318182,256,0.0005,25,1024,2,bert,768,1670121096,8000
3,1.043938159942627,1.058786690235138,0.4505060369318182,256,0.0005,25,1024,2,bert,768,1670121096,8000
4,1.0406025846799214,1.0521281361579895,0.4509943181818182,256,0.0005,25,1024,2,bert,768,1670121096,8000
5,1.0356008609135945,1.0463579297065735,0.4612482244318182,256,0.0005,25,1024,2,bert,768,1670121096,8000
6,1.0269964536031086,1.0326078534126282,0.5047052556818181,256,0.0005,25,1024,2,bert,768,1670121096,8000
7,1.0175163745880127,1.0210061073303223,0.51025390625,256,0.0005,25,1024,2,bert,768,1670121096,8000
8,1.0012126664320629,1.0039940476417542,0.5279651988636364,256,0.0005,25,1024,2,bert,768,1670121096,8000
9,0.9792802731196085,0.9789866507053375,0.5811434659090908,256,0.0005,25,1024,2,bert,768,1670121096,8000
10,0.9608112474282583,0.9557638466358185,0.5869140625,256,0.0005,25,1024,2,bert,768,1670121096,8000
11,0.9408467014630636,0.9476230144500732,0.5660067471590908,256,0.0005,25,1024,2,bert,768,1670121096,8000
12,0.929842213789622,0.948698103427887,0.5774147727272727,256,0.0005,25,1024,2,bert,768,1670121096,8000
13,0.926271011432012,0.9285768866539001,0.5836736505681819,256,0.0005,25,1024,2,bert,768,1670121096,8000
14,0.9172706504662832,0.9019313156604767,0.59423828125,256,0.0005,25,1024,2,bert,768,1670121096,8000
15,0.8993374903996786,0.9012169539928436,0.5856267755681819,256,0.0005,25,1024,2,bert,768,1670121096,8000
16,0.8863646189371744,0.8685327172279358,0.6869673295454546,256,0.0005,25,1024,2,bert,768,1670121096,8000
17,0.863884836435318,0.8616065680980682,0.6816850142045454,256,0.0005,25,1024,2,bert,768,1670121096,8000
18,0.8501421809196472,0.8383765816688538,0.6993963068181819,256,0.0005,25,1024,2,bert,768,1670121096,8000
19,0.838672955830892,0.8313426971435547,0.71923828125,256,0.0005,25,1024,2,bert,768,1670121096,8000
20,0.8299405574798584,0.8278510570526123,0.7183061079545454,256,0.0005,25,1024,2,bert,768,1670121096,8000
21,0.830483098824819,0.8133841454982758,0.7405007102272727,256,0.0005,25,1024,2,bert,768,1670121096,8000
22,0.8176628351211548,0.8120075464248657,0.7392134232954546,256,0.0005,25,1024,2,bert,768,1670121096,8000
23,0.8163785636425018,0.8157853186130524,0.7340198863636364,256,0.0005,25,1024,2,bert,768,1670121096,8000
24,0.8119034469127655,0.8269302546977997,0.703125,256,0.0005,25,1024,2,bert,768,1670121096,8000
0,1.0863287448883057,1.0591021180152893,0.46814694347609564,256,0.0005,25,1024,2,bert,768,1670121137,8500
1,1.0552782615025837,1.0520105957984924,0.46814694347609564,256,0.0005,25,1024,2,bert,768,1670121137,8500
2,1.0503679911295574,1.0498814582824707,0.46814694347609564,256,0.0005,25,1024,2,bert,768,1670121137,8500
3,1.0452809532483418,1.041977047920227,0.46814694347609564,256,0.0005,25,1024,2,bert,768,1670121137,8500
4,1.0390443603197734,1.0346289277076721,0.4883999159611554,256,0.0005,25,1024,2,bert,768,1670121137,8500
5,1.0290520191192627,1.0304529070854187,0.47156491222609564,256,0.0005,25,1024,2,bert,768,1670121137,8500
6,1.0200941065947216,1.0156476497650146,0.5224025771912351,256,0.0005,25,1024,2,bert,768,1670121137,8500
7,1.0074441234270732,1.006919026374817,0.5194728896912351,256,0.0005,25,1024,2,bert,768,1670121137,8500
8,0.9959534605344137,0.9934910833835602,0.5238674209412351,256,0.0005,25,1024,2,bert,768,1670121137,8500
9,0.9756266971429189,0.9728848338127136,0.5494525803037849,256,0.0005,25,1024,2,bert,768,1670121137,8500
10,0.9533146421114603,0.963178813457489,0.5747050859063745,256,0.0005,25,1024,2,bert,768,1670121137,8500
11,0.939397950967153,0.9521455764770508,0.5741778977838645,256,0.0005,25,1024,2,bert,768,1670121137,8500
12,0.9298306504885355,0.937373161315918,0.5732013352838645,256,0.0005,25,1024,2,bert,768,1670121137,8500
13,0.9157171746095022,0.9303171336650848,0.5657603959163346,256,0.0005,25,1024,2,bert,768,1670121137,8500
14,0.9049622515837351,0.9114648103713989,0.7020044820717131,256,0.0005,25,1024,2,bert,768,1670121137,8500
15,0.8918431798617045,0.9058605134487152,0.6980982320717131,256,0.0005,25,1024,2,bert,768,1670121137,8500
16,0.8747956256071726,0.8939394056797028,0.6930986989541832,256,0.0005,25,1024,2,bert,768,1670121137,8500
17,0.861860454082489,0.8845225274562836,0.6846811970866533,256,0.0005,25,1024,2,bert,768,1670121137,8500
18,0.8595523138840994,0.8956827521324158,0.6446246264940239,256,0.0005,25,1024,2,bert,768,1670121137,8500
19,0.8512644469738007,0.8739118576049805,0.6832163533366533,256,0.0005,25,1024,2,bert,768,1670121137,8500
20,0.8412633736928304,0.868739664554596,0.6595454121015936,256,0.0005,25,1024,2,bert,768,1670121137,8500
21,0.8387045661608378,0.8604533076286316,0.6891146352091633,256,0.0005,25,1024,2,bert,768,1670121137,8500
22,0.8328135013580322,0.8554002642631531,0.7022982289591633,256,0.0005,25,1024,2,bert,768,1670121137,8500
23,0.8259181976318359,0.8529507517814636,0.6919665089641434,256,0.0005,25,1024,2,bert,768,1670121137,8500
24,0.8225863873958588,0.8412255048751831,0.7033915120766931,256,0.0005,25,1024,2,bert,768,1670121137,8500
0,1.0871771574020386,1.0594242811203003,0.4554346002684049,256,0.0005,25,1024,2,bert,768,1670121181,9000
1,1.053734200341361,1.0557936429977417,0.4554346002684049,256,0.0005,25,1024,2,bert,768,1670121181,9000
2,1.047298516545977,1.0474783182144165,0.4554346002684049,256,0.0005,25,1024,2,bert,768,1670121181,9000
3,1.045979721205575,1.0414478182792664,0.4534814752684049,256,0.0005,25,1024,2,bert,768,1670121181,9000
4,1.039090973990304,1.0358368754386902,0.4765625,256,0.0005,25,1024,2,bert,768,1670121181,9000
5,1.0310860191072737,1.015930324792862,0.5133153997315951,256,0.0005,25,1024,2,bert,768,1670121181,9000
6,1.0133866327149528,0.9989176094532013,0.5283772287193251,256,0.0005,25,1024,2,bert,768,1670121181,9000
7,1.0079380018370492,0.9790579974651337,0.5510388707822086,256,0.0005,25,1024,2,bert,768,1670121181,9000
8,0.9793854015214103,0.9520659148693085,0.5852065759202454,256,0.0005,25,1024,2,bert,768,1670121181,9000
9,0.9603907295635769,0.9570207893848419,0.5901582870015337,256,0.0005,25,1024,2,bert,768,1670121181,9000
10,0.9411377481051854,0.9335156679153442,0.5840233176763804,256,0.0005,25,1024,2,bert,768,1670121181,9000
11,0.9279443366186959,0.904953807592392,0.6015954514953987,256,0.0005,25,1024,2,bert,768,1670121181,9000
12,0.9092462573732648,0.8903950750827789,0.6820689944401841,256,0.0005,25,1024,2,bert,768,1670121181,9000
13,0.8832879321915763,0.8739716410636902,0.6948332055214723,256,0.0005,25,1024,2,bert,768,1670121181,9000
14,0.8662729178156171,0.838543713092804,0.7193101754217792,256,0.0005,25,1024,2,bert,768,1670121181,9000
15,0.8518750923020499,0.827884316444397,0.7338148245782208,256,0.0005,25,1024,2,bert,768,1670121181,9000
16,0.8367395230701992,0.8269801139831543,0.7030590970092024,256,0.0005,25,1024,2,bert,768,1670121181,9000
17,0.8345734306744167,0.8163623809814453,0.7398119967407976,256,0.0005,25,1024,2,bert,768,1670121181,9000
18,0.8317150047847203,0.8192166388034821,0.7101017302530674,256,0.0005,25,1024,2,bert,768,1670121181,9000
19,0.8273930975369045,0.8261647522449493,0.7025019171779141,256,0.0005,25,1024,2,bert,768,1670121181,9000
20,0.8182376027107239,0.8009575307369232,0.7518063410659509,256,0.0005,25,1024,2,bert,768,1670121181,9000
21,0.8153035300118583,0.7992966175079346,0.7527140049846626,256,0.0005,25,1024,2,bert,768,1670121181,9000
22,0.8132637568882534,0.793014407157898,0.7562008723159509,256,0.0005,25,1024,2,bert,768,1670121181,9000
23,0.8124514477593558,0.8054290413856506,0.7397430981595092,256,0.0005,25,1024,2,bert,768,1670121181,9000
24,0.8048034650938851,0.8096697628498077,0.7406507620782208,256,0.0005,25,1024,2,bert,768,1670121181,9000
0,1.0826803616115026,1.0585623979568481,0.45350369194201995,256,0.0005,25,1024,2,bert,768,1670121226,9500
1,1.051934736115592,1.0567659735679626,0.45350369194201995,256,0.0005,25,1024,2,bert,768,1670121226,9500
2,1.0478141818727766,1.0515467524528503,0.45350369194201995,256,0.0005,25,1024,2,bert,768,1670121226,9500
3,1.0396420444761003,1.0420907139778137,0.46776856686408974,256,0.0005,25,1024,2,bert,768,1670121226,9500
4,1.0247168711253576,1.033012330532074,0.4858788088372818,256,0.0005,25,1024,2,bert,768,1670121226,9500
5,1.0148108005523682,1.0170275568962097,0.5281766287406484,256,0.0005,25,1024,2,bert,768,1670121226,9500
6,1.003741911479405,1.0017713010311127,0.5358235271197007,256,0.0005,25,1024,2,bert,768,1670121226,9500
7,0.9902528524398804,0.9978535771369934,0.5239562227244389,256,0.0005,25,1024,2,bert,768,1670121226,9500
8,0.979943403175899,0.9732095003128052,0.5691313707917706,256,0.0005,25,1024,2,bert,768,1670121226,9500
9,0.9641640271459307,0.9710243046283722,0.5806759955579801,256,0.0005,25,1024,2,bert,768,1670121226,9500
10,0.9507193991116115,0.9570343494415283,0.587564292394015,256,0.0005,25,1024,2,bert,768,1670121226,9500
11,0.9429525818143573,0.9528700709342957,0.5787837535068578,256,0.0005,25,1024,2,bert,768,1670121226,9500
12,0.9377875583512443,0.9385979175567627,0.5920111829800498,256,0.0005,25,1024,2,bert,768,1670121226,9500
13,0.9229238544191632,0.9247580468654633,0.589029136144015,256,0.0005,25,1024,2,bert,768,1670121226,9500
14,0.912831153188433,0.9077064096927643,0.6275863076683292,256,0.0005,25,1024,2,bert,768,1670121226,9500
15,0.8992452962057931,0.8859745264053345,0.7027560493298005,256,0.0005,25,1024,2,bert,768,1670121226,9500
16,0.8869784729821342,0.8714384436607361,0.7072552992518704,256,0.0005,25,1024,2,bert,768,1670121226,9500
17,0.8690387095723834,0.8885432779788971,0.7008552836658355,256,0.0005,25,1024,2,bert,768,1670121226,9500
18,0.8804791484560285,0.861625611782074,0.6959201118298005,256,0.0005,25,1024,2,bert,768,1670121226,9500
19,0.8676690544400897,0.8775537610054016,0.7009076430018704,256,0.0005,25,1024,2,bert,768,1670121226,9500
20,0.8653249910899571,0.8674071431159973,0.7067146586658355,256,0.0005,25,1024,2,bert,768,1670121226,9500
21,0.857206676687513,0.8596733212471008,0.7021021664588529,256,0.0005,25,1024,2,bert,768,1670121226,9500
22,0.8510772160121373,0.8401131629943848,0.7106732680018704,256,0.0005,25,1024,2,bert,768,1670121226,9500
23,0.8431897333690098,0.8466126918792725,0.7082318617518704,256,0.0005,25,1024,2,bert,768,1670121226,9500
24,0.8436618873051235,0.835973709821701,0.7193490882169575,256,0.0005,25,1024,2,bert,768,1670121226,9500
0,1.0850617374692644,1.058110773563385,0.458824350052521,256,0.0005,25,1024,2,bert,768,1670121274,10000
1,1.0582615647997176,1.0501174926757812,0.458824350052521,256,0.0005,25,1024,2,bert,768,1670121274,10000
2,1.0507435628346034,1.0460398197174072,0.459800912552521,256,0.0005,25,1024,2,bert,768,1670121274,10000
3,1.0436342784336634,1.0395290851593018,0.46539357930672265,256,0.0005,25,1024,2,bert,768,1670121274,10000
4,1.0340959514890398,1.028804361820221,0.4798778886554622,256,0.0005,25,1024,2,bert,768,1670121274,10000
5,1.0220688581466675,1.017762541770935,0.5120141806722689,256,0.0005,25,1024,2,bert,768,1670121274,10000
6,1.012814692088536,1.006771445274353,0.5044683889180672,256,0.0005,25,1024,2,bert,768,1670121274,10000
7,1.0006308725902013,0.9899762868881226,0.524590500262605,256,0.0005,25,1024,2,bert,768,1670121274,10000
8,0.980110764503479,0.9696879684925079,0.5885512408088236,256,0.0005,25,1024,2,bert,768,1670121274,10000
9,0.9628261583192008,0.9522040486335754,0.5801027442226891,256,0.0005,25,1024,2,bert,768,1670121274,10000
10,0.9525903718812125,0.9387236833572388,0.6044716714810925,256,0.0005,25,1024,2,bert,768,1670121274,10000
11,0.9427618554660252,0.9312458038330078,0.6072823660714286,256,0.0005,25,1024,2,bert,768,1670121274,10000
12,0.9324022616658892,0.92200767993927,0.6125344669117647,256,0.0005,25,1024,2,bert,768,1670121274,10000
13,0.9202167476926532,0.9127173721790314,0.6130966058298319,256,0.0005,25,1024,2,bert,768,1670121274,10000
14,0.9052562713623047,0.8863784372806549,0.7160295758928572,256,0.0005,25,1024,2,bert,768,1670121274,10000
15,0.8853995544569833,0.8912852704524994,0.6964696034663865,256,0.0005,25,1024,2,bert,768,1670121274,10000
16,0.8777383821351188,0.8683472275733948,0.6899742318802521,256,0.0005,25,1024,2,bert,768,1670121274,10000
17,0.864465628351484,0.8541533648967743,0.6984227284663865,256,0.0005,25,1024,2,bert,768,1670121274,10000
18,0.8561407242502485,0.8484354317188263,0.7045775341386555,256,0.0005,25,1024,2,bert,768,1670121274,10000
19,0.8665013142994472,0.8483371436595917,0.7051396730567228,256,0.0005,25,1024,2,bert,768,1670121274,10000
20,0.8502266321863446,0.8399637937545776,0.7095342043067228,256,0.0005,25,1024,2,bert,768,1670121274,10000
21,0.8435431463377816,0.8360176086425781,0.7171538537289917,256,0.0005,25,1024,2,bert,768,1670121274,10000
22,0.8402376345225743,0.8400145471096039,0.7161034335609244,256,0.0005,25,1024,2,bert,768,1670121274,10000
23,0.8380156670297895,0.8356642723083496,0.7198906906512605,256,0.0005,25,1024,2,bert,768,1670121274,10000
24,0.835753687790462,0.8307007253170013,0.7171538537289917,256,0.0005,25,1024,2,bert,768,1670121274,10000
0,1.0996849536895752,1.0950359106063843,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
1,1.0941530466079712,1.090864658355713,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
2,1.0884780883789062,1.0853888988494873,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
3,1.0812320709228516,1.0772085189819336,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
4,1.070664644241333,1.0645679235458374,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
5,1.0544097423553467,1.0463823080062866,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
6,1.0306199789047241,1.024311900138855,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
7,1.0001858472824097,1.0069676637649536,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
8,0.971613347530365,1.0050287246704102,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
9,0.9583858847618103,1.012345552444458,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
10,0.9586865305900574,1.016973614692688,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
11,0.9599814414978027,1.0162643194198608,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
12,0.9577863216400146,1.0097416639328003,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
13,0.9511575102806091,0.996590793132782,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
14,0.9399291276931763,0.9774372577667236,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
15,0.9260166883468628,0.9547915458679199,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
16,0.9127259850502014,0.9351117014884949,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
17,0.9041932821273804,0.9257531762123108,0.5066666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
18,0.9033319354057312,0.9216393828392029,0.54,512,0.0005,25,1024,1,simcse,768,1670121283,1000
19,0.9022611975669861,0.9142402410507202,0.58,512,0.0005,25,1024,1,simcse,768,1670121283,1000
20,0.8932653665542603,0.9062134623527527,0.58,512,0.0005,25,1024,1,simcse,768,1670121283,1000
21,0.880657434463501,0.9029572606086731,0.5866666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
22,0.8715440034866333,0.9046273827552795,0.5866666666666667,512,0.0005,25,1024,1,simcse,768,1670121283,1000
23,0.8679066896438599,0.9055083394050598,0.5933333333333334,512,0.0005,25,1024,1,simcse,768,1670121283,1000
24,0.8653768301010132,0.9018673896789551,0.5933333333333334,512,0.0005,25,1024,1,simcse,768,1670121283,1000
0,1.097295880317688,1.0913889408111572,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
1,1.0886995792388916,1.0774483680725098,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
2,1.0626505613327026,1.0511332750320435,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
3,1.0464054346084595,1.0210708379745483,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
4,0.99553382396698,1.0165746212005615,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
5,0.9730369448661804,1.0071319341659546,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
6,0.9100833237171173,0.9843705892562866,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
7,0.9338425695896149,0.9613056182861328,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
8,0.9449645578861237,0.950035810470581,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
9,0.8802222609519958,0.9405191540718079,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
10,0.8568142056465149,0.94230055809021,0.4888888888888889,512,0.0005,25,1024,1,simcse,768,1670121296,1500
11,0.846698135137558,0.9446483850479126,0.5111111111111111,512,0.0005,25,1024,1,simcse,768,1670121296,1500
12,0.9067733883857727,0.9356648921966553,0.6222222222222222,512,0.0005,25,1024,1,simcse,768,1670121296,1500
13,0.929889440536499,0.9143781065940857,0.6977777777777778,512,0.0005,25,1024,1,simcse,768,1670121296,1500
14,0.8472447395324707,0.9009838104248047,0.6711111111111111,512,0.0005,25,1024,1,simcse,768,1670121296,1500
15,0.8183328211307526,0.8993732929229736,0.6844444444444444,512,0.0005,25,1024,1,simcse,768,1670121296,1500
16,0.9056211411952972,0.890548825263977,0.68,512,0.0005,25,1024,1,simcse,768,1670121296,1500
17,0.8282396495342255,0.8703906536102295,0.6933333333333334,512,0.0005,25,1024,1,simcse,768,1670121296,1500
18,0.8103049993515015,0.8566101789474487,0.7111111111111111,512,0.0005,25,1024,1,simcse,768,1670121296,1500
19,0.8504313826560974,0.8412162065505981,0.7244444444444444,512,0.0005,25,1024,1,simcse,768,1670121296,1500
20,0.802480548620224,0.8146014213562012,0.7466666666666667,512,0.0005,25,1024,1,simcse,768,1670121296,1500
21,0.851637601852417,0.7710670828819275,0.8133333333333334,512,0.0005,25,1024,1,simcse,768,1670121296,1500
22,0.7941561043262482,0.7473633289337158,0.8133333333333334,512,0.0005,25,1024,1,simcse,768,1670121296,1500
23,0.7420856356620789,0.7414324879646301,0.8133333333333334,512,0.0005,25,1024,1,simcse,768,1670121296,1500
24,0.7112038731575012,0.7386118173599243,0.8044444444444444,512,0.0005,25,1024,1,simcse,768,1670121296,1500
0,1.0950786471366882,1.0888839960098267,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
1,1.0837759971618652,1.0746632814407349,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
2,1.0623881220817566,1.0447386503219604,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
3,1.021200180053711,1.0063763856887817,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
4,0.9768531322479248,1.004119634628296,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
5,0.9753724336624146,0.9928188323974609,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
6,0.9613881409168243,0.9606302976608276,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
7,0.9292306303977966,0.9486505389213562,0.51,512,0.0005,25,1024,1,simcse,768,1670121312,2000
8,0.9295879602432251,0.9390724897384644,0.5833333333333334,512,0.0005,25,1024,1,simcse,768,1670121312,2000
9,0.9056380093097687,0.9240102171897888,0.6366666666666667,512,0.0005,25,1024,1,simcse,768,1670121312,2000
10,0.8896500170230865,0.912980854511261,0.6566666666666666,512,0.0005,25,1024,1,simcse,768,1670121312,2000
11,0.8752603530883789,0.8959182500839233,0.7366666666666667,512,0.0005,25,1024,1,simcse,768,1670121312,2000
12,0.8669082522392273,0.8770763874053955,0.7666666666666667,512,0.0005,25,1024,1,simcse,768,1670121312,2000
13,0.847524493932724,0.8493079543113708,0.7733333333333333,512,0.0005,25,1024,1,simcse,768,1670121312,2000
14,0.82326740026474,0.8118556141853333,0.7833333333333333,512,0.0005,25,1024,1,simcse,768,1670121312,2000
15,0.7768552005290985,0.7803336381912231,0.7833333333333333,512,0.0005,25,1024,1,simcse,768,1670121312,2000
